model,generation,morcela,generation_cleaned,hadR,perplexity,slor
shuffle_local3,That's the question.,9.168084769357517,That's the question.,False,2.087611249852873,8.526205134620398
shuffle_local3,"He started a party with the United Nations, from 1981 to 1962, and again from 1991 to 1986, was also a member of the European Commission from 1776 to 1896, and a member of the European Union Council of Economic and Economic Development Committee.",11.207105912609618,"He started a party with the United Nations, from 1981 to 1962, and again from 1991 to 1986, was also a member of the European Commission from 1776 to 1896, and a member of the European Union Council of Economic and Economic Development Committee.",False,1.07079177522241,12.388198357163569
shuffle_local3,The building is listed on the UNESCO Cape Historic Historic Site List Sites in the World Heritage List as follows.,11.275900559899325,The building is listed on the UNESCO Cape Historic Historic Site List Sites in the World Heritage List as follows.,False,1.2523135875578222,12.268161180095653
shuffle_local3,"The single was also titled ""The Voice"", better known as Boggs, ""Who Shall Cry?"" (""Let the ""Today"") ""High-AscoEchoana"", one of the founding members of the company, ""Me and"", She",10.25671860515452,"The single was also titled ""The Voice"", better known as Boggs, ""Who Shall Cry?"" (""Let the ""Today"") ""High-AscoEchoana"", one of the founding members of the company, ""Me and"", She",False,1.1178239194290163,11.32418905172924
shuffle_local3,"She was the only wife of three daughters, John VII.",10.631415257545743,"She was the only wife of three daughters, John VII.",False,1.4559492810894568,11.19701382728573
shuffle_local3,We're not for sale.,9.61585338390234,We're not for sale.,False,2.2606866236508947,9.344669944907283
shuffle_local3,Her friends are waiting for her.,11.118571785826367,Her friends are waiting for her.,False,1.783080048698125,11.219767653623304
shuffle_local3,"Nancy, who are we?",9.284445013495537,"Nancy, who are we?",False,2.309882419470348,9.194912834903304
shuffle_local3,"That's it, that's me.",8.37109827622008,"That's it, that's me.",False,1.5328003201184814,8.285705919982869
shuffle_local3,The three-party governor.,8.2268788978375,The three-party governor.,False,2.8376961619564582,7.815047185173863
shuffle_local3,I mean.,7.547936767701856,I mean.,False,9.359745390755672,5.664203947573757
shuffle_local3,In spite of his conviction that for me that my husband and we're a part of this company we're from Wales.,11.348519360769403,In spite of his conviction that for me that my husband and we're a part of this company we're from Wales.,False,1.2302325411986,12.364094515005183
shuffle_local3,Yes.,8.518076667016253,Yes.,False,4.418464157530788,5.126728946524601
shuffle_local3,What do you want me to say?,11.366661547213216,What do you want me to say?,False,1.6129704854597429,11.65013331538962
shuffle_local3,"The boy's aim was to give them a kick to his mates, but she saw them all in a circle, for example  that er he was  dealt with  something from the kind of family and the  stuff.",10.527392841585987,"The boy's aim was to give them a kick to his mates, but she saw them all in a circle, for example  that er he was  dealt with  something from the kind of family and the  stuff.",False,1.1121780135436405,11.614770661924798
shuffle_local3,"Aida, you should have done... the best thing I'm ready to do, that will keep me a secret.",10.462473799855994,"Aida, you should have done... the best thing I'm ready to do, that will keep me a secret.",False,1.1781551439253197,11.365532932562461
shuffle_local3,"I think we're ready for our trip to a near-up, or not.",9.998247776267236,"I think we're ready for our trip to a near-up, or not.",False,1.2695837794853835,10.696217713661811
shuffle_local5,"Oh, and you have.",9.396492712863408,"Oh, and you have.",False,1.85650737612256,9.0749013289031
shuffle_local5,They get to do with it.,11.002938784694726,They get to do with it.,False,1.8155949382013776,11.092322209292295
shuffle_local5,He was in St. Carlisle's Chair of South Devon from 2005 to 1987.,10.572029831154863,He was in St. Carlisle's Chair of South Devon from 2005 to 1987.,False,1.3149573291976735,11.343722742672469
shuffle_local5,Mhm.,7.447381278723991,Mhm.,False,7.0907881725708926,5.517860202745777
shuffle_local5,Thank you.,10.450075648179213,Thank you.,False,1.7986098111365616,8.718019242634332
shuffle_local5,"_Art. James, _in _all_ was built in the same name by the entrance to the fifteenth century,th Century, or the twentieth century--or, perhaps the most prominent poet of his time--at who heard the name of",10.282110296680465,"_Art. James, _in _all_ was built in the same name by the entrance to the fifteenth century,th Century, or the twentieth century--or, perhaps the most prominent poet of his time--at who heard the name of",False,1.0933873714709674,11.353736095184718
shuffle_local5,"This is, that is quite like, one of that.",9.907621433419157,"This is, that is quite like, one of that.",False,1.4337341602723572,10.383724132641468
shuffle_local5,You removed that from me?,10.780276616370715,You removed that from me?,False,2.585939534832132,10.666352261649694
shuffle_local5,What's the purpose of the victim?,10.408581838785908,What's the purpose of the victim?,False,1.8958321189101244,10.59561646539189
shuffle_local5,"""What's that  point, ""No"" she explained with myself that that she, were there girl, in her bedroom, and her son, one of her children at their wedding, and her family are, and, or of the children the",10.053858691791973,"""What's that  point, ""No"" she explained with myself that that she, were there girl, in her bedroom, and her son, one of her children at their wedding, and her family are, and, or of the children the",False,1.1005758573447024,11.098642057329506
shuffle_local5,"And by the way, he left his father, who owned the mill and millager, and a second wife he opened the garden: ""I will come to the castle, for the canst be brought to the wedding-lour that he must",10.720407579144167,"And by the way, he left his father, who owned the mill and millager, and a second wife he opened the garden: ""I will come to the castle, for the canst be brought to the wedding-lour that he must",False,1.098490555896572,11.845664548006477
shuffle_local5,The lyrics are also a part of a duet.,10.779020979131984,The lyrics are also a part of a duet.,False,1.427739540970154,11.290386119508694
shuffle_local5,"He's just doing a few things, and he looks like you really get away from it.",10.895526700415973,"He's just doing a few things, and he looks like you really get away from it.",False,1.1937173498277698,11.751673329509101
shuffle_local5,There was a girl who had got a position in the US to become a leading American citizen of the Confederacy at that time.,11.722158648478107,There was a girl who had got a position in the US to become a leading American citizen of the Confederacy at that time.,False,1.1419464707583176,12.81657268492324
shuffle_local5,now we can cut it .,12.23243004399761,now we can cut it .,False,2.503429886847044,12.290400798881896
shuffle_local5,"Thus, in particular, the laws of science and natural events in existence, knowledge is not limited to religion, and as we find that it cannot be accepted only by virtue of the divine, and of its course the power of its existence.",11.122928443127217,"Thus, in particular, the laws of science and natural events in existence, knowledge is not limited to religion, and as we find that it cannot be accepted only by virtue of the divine, and of its course the power of its existence.",False,1.0797924752811523,12.287171503479774
shuffle_local5,Let's go!,8.34382910117202,Let's go!,False,5.4492031088527515,7.258060307342964
shuffle_local5,"This was the first time in his career among the opening year of the season's final at London's first appearance, particularly in the studio by the time in the ""Billboard"" 200 and also a number it had formed, the tour had written several",11.345529141898442,"This was the first time in his career among the opening year of the season's final at London's first appearance, particularly in the studio by the time in the ""Billboard"" 200 and also a number it had formed, the tour had written several",False,1.0941840507769394,12.545997876624142
shuffle_local5,you what .,11.34518200483881,you what .,False,12.444396410261017,9.955694183539768
shuffle_local5,"So let's try and set up a top-secret order, right?",10.0698310505434,"So let's try and set up a top-secret order, right?",False,1.338988309479843,10.710715021097709
shuffle_local5,- Let me see if you need it.,10.643858453793417,- Let me see if you need it.,False,1.7196205593014782,10.975417394500733
shuffle_local5,Why was it so?,11.108745284079788,Why was it so?,False,2.401855330857455,10.718810947699662
shuffle_local5,The station is of the International Line station close to the main station on the H station line.,11.579335449739773,The station is of the International Line station close to the main station on the H station line.,False,1.2616081497111569,12.524972392804296
shuffle_local5,-Thank you.,7.912972576188256,-Thank you.,False,4.022738484892618,6.738289874283376
shuffle_local5,"You know, we can see time, too, too late.",9.294178630989917,"You know, we can see time, too, too late.",False,1.3951561511382422,9.751712927878787
shuffle_local5,"This can be seen in that period of time and space, place where the sun came in, and she has to do this in itself but then the same time, and then, when she gets on sheath.",11.121543575731655,"This can be seen in that period of time and space, place where the sun came in, and she has to do this in itself but then the same time, and then, when she gets on sheath.",False,1.1046058017668372,12.260973472043045
shuffle_local5,I love the other man.,10.236266747045748,I love the other man.,False,2.189210994753816,10.036310758879624
shuffle_local5,That the-ha-so what did Peter hear ?,9.814586077168839,That the-ha-so what did Peter hear ?,False,1.8939598466637702,10.243394472526845
shuffle_local5,It is a matter of the issue in nature.,11.286241765768072,It is a matter of the issue in nature.,False,1.4759859260679227,11.779359859182184
shuffle_local5,The picture of me and the person you'll see how long it is.,11.192658377068716,The picture of me and the person you'll see how long it is.,False,1.3068249235578102,11.966546219874074
shuffle_local5,That's the only way.,9.658770508366088,That's the only way.,False,1.8882723627991163,9.370988832546967
shuffle_local5,I asked the question.,10.048664923405035,I asked the question.,False,2.076332711419092,9.512746716320096
shuffle_local5,"And er it doesn't take notice, or, that's that's the only part Yeah doesn't it?",9.867475847358271,"And er it doesn't take notice, or, that's that's the only part Yeah doesn't it?",False,1.2606897063839182,10.67182482288217
shuffle_local5,I want the city of the village...if they...,10.575154402135722,I want the city of the village...if they...,False,1.5701183220173118,11.0733454737829
shuffle_local5,"Come on, let me go to the hospital.",10.682339993397262,"Come on, let me go to the hospital.",False,1.3095317468259937,11.087852369099483
shuffle_local5,"But if he did, a smile would give her heart back in her eyes than they was there .",11.691579454637209,"But if he did, a smile would give her heart back in her eyes than they was there .",False,1.2607464583587356,12.674947851683168
shuffle_local5,"Males was 11, working on the show on ABC.",10.193561405778663,"Males was 11, working on the show on ABC.",False,1.6345700727535737,10.720157428307134
shuffle_local5,"You want to go on a minute? - I was killed, right? -",10.828700700302516,"You want to go on a minute? - I was killed, right? -",False,1.286417412301522,11.594971081890236
shuffle_local5,The doctor was right.,9.636664152159732,The doctor was right.,False,2.9666233108017614,9.09406500505764
shuffle_local5,She's just perfect.,9.02981627051096,She's just perfect.,False,2.2781329979034664,8.381769893701087
shuffle_local5,Meredith.,7.873945442866933,Meredith.,False,6.8706309845479145,5.992252337771828
shuffle_local5,he has it in your pocket .,12.005503778439424,he has it in your pocket .,False,2.170113321075795,12.237869901716104
shuffle_local5,"Oh, he was so interesting to see you.",10.515171032828901,"Oh, he was so interesting to see you.",False,1.424096474311621,10.910597633694959
shuffle_local5,look at that one .,12.433438717039296,look at that one .,False,2.9599801771688607,12.229191070349438
shuffle_local5,What did I tell you? -,11.055592387705719,What did I tell you? -,False,2.0765460122980888,11.167610571174633
shuffle_local5,"All in the air , a wolf came out from the bush.",11.444443690420453,"All in the air , a wolf came out from the bush.",False,1.4776338788414711,12.169278083207987
shuffle_local5,You forgot it.,9.347667059443179,You forgot it.,False,3.8964051581609356,8.342828398887022
shuffle_local5,"""Are you sure?",9.688549493709518,"""Are you sure?",False,2.735842410826259,9.142427072734524
shuffle_local5,From here?,9.458605979674823,From here?,False,9.685753638513967,7.81035520115616
shuffle_local5,Where to? -,10.571618132155502,Where to? -,False,4.4426810094526195,9.73085650097959
shuffle_local10,He didn't meant to take me to college.,10.670407153738857,He didn't meant to take me to college.,False,1.4446344815766392,11.08636282285647
shuffle_local10,You know.,8.737703531721708,You know.,False,4.589305422546838,6.91173344180041
shuffle_local10,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
shuffle_local10,"It is the center of south-west of theand Alte's ""Letian Gaelic the department is part of the country.",10.37942553302216,"It is the center of south-west of theand Alte's ""Letian Gaelic the department is part of the country.",False,1.2088415539706292,11.33033529578833
shuffle_local10,"If you be having the so-made star,But yeah, because all of us have room for.",10.149307925423312,"If you be having the so-made star,But yeah, because all of us have room for.",False,1.2758052507060917,10.9692985433345
shuffle_local10,what's this one ?,10.719166746660267,what's this one ?,False,3.5035760648203897,10.327775154783092
shuffle_local10,You need your back.,9.979150327392428,You need your back.,False,2.830485321877867,9.472330416794682
shuffle_local10,"I do not think the people who have gone soSo, and it is as it will go.",11.003996711556898,"I do not think the people who have gone soSo, and it is as it will go.",False,1.2439012216156817,11.902486536981263
shuffle_local10,do they at a walk .,11.990063878071076,do they at a walk .,False,2.8169816896380566,12.032977359724962
shuffle_local10,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
shuffle_local10,Come here.,9.832882765728655,Come here.,False,3.160161590695609,8.094338640457513
shuffle_local10,"Oh, it doesn't look good.",9.363593670073739,"Oh, it doesn't look good.",False,1.4551656106939495,9.392075784074073
shuffle_local10,"Karen, if what do in you?",9.94935202292231,"Karen, if what do in you?",False,2.032175449339472,10.21704286038015
shuffle_local10,okay .,9.864547932907053,okay .,False,12.91742557559869,8.300307480525484
shuffle_local10,okay .,9.864547932907053,okay .,False,12.91742557559869,8.300307480525484
shuffle_local10,Looks like your patient's going to save it.,10.861697730033923,Looks like your patient's going to save it.,False,1.5728683613637706,11.311111021221539
shuffle_local10,They're at his door.,9.8292080810036,They're at his door.,False,2.246195279634111,9.58307820985823
shuffle_local10,"And I don't have issues with that uh, I., I just like I said to can Yeah know seems you be but,, you.",11.014909412332676,"And I don't have issues with that uh, I., I just like I said to can Yeah know seems you be but,, you.",False,1.240897498750897,12.045930025002201
shuffle_local10,"on, as to the right of the bottom.",10.417037056789752,"on, as to the right of the bottom.",False,1.432410196504541,10.80128674032482
shuffle_local10,What do you know?,10.786205098799496,What do you know?,False,2.293954656074406,10.351653634570402
shuffle_local10,- Well?,6.735779253847167,- Well?,False,28.73824124688573,4.889538062401467
shuffle_local10,It's the....,9.198625006233168,It's the....,False,4.293520677450269,8.18749166982158
shuffle_local10,Come here.,9.832882765728655,Come here.,False,3.160161590695609,8.094338640457513
shuffle_local10,"And what do n't know it, we'reThat's a hard time, actually we saw thatAnd er, something that we had a mixture of we er, of the er er,m we the er and is havem the er I er",10.512246367028267,"And what do n't know it, we'reThat's a hard time, actually we saw thatAnd er, something that we had a mixture of we er, of the er er,m we the er and is havem the er I er",False,1.1265149712147358,11.615350083270984
shuffle_local10,"I can't, I don't think I'mNot that., a date.",9.33539901342842,"I can't, I don't think I'mNot that., a date.",False,1.322439849036303,9.924209843868331
shuffle_local10,Very interesting.,9.568158815108267,Very interesting.,False,5.283804917861541,7.859798916477757
shuffle_local10,"I just want to go back, my mother.",10.167401088386484,"I just want to go back, my mother.",False,1.4759149138583425,10.52504834172538
shuffle_local10,bye again .,11.754480068512521,bye again .,False,14.08962667837968,10.429582356680227
shuffle_local10,"I mean, if I ever got the way I""In of course,. he does, butIt's no it's not it in common sense you don't think they have.",10.320099559894999,"I mean, if I ever got the way I""In of course,. he does, butIt's no it's not it in common sense you don't think they have.",False,1.1438233116381662,11.330189328859873
shuffle_local10,Is there a problem?,11.127284303673813,Is there a problem?,False,1.995594120179138,10.7171592143716
shuffle_local10,She will.,8.701546140471981,She will.,False,6.76271527897496,6.918138995610595
shuffle_local10,'s .,8.933893066771407,'s .,False,53.60862434663093,5.895087154866223
shuffle_local10,"This is the first!, and, what we we do to?",10.890170727109695,"This is the first!, and, what we we do to?",False,1.5016195242851818,11.549845422662761
shuffle_local10,.. a,10.806559398887579,.. a,False,43.16825926307227,7.968263219020763
shuffle_local10,They're the one.,9.488829972843119,They're the one.,False,2.497543659214967,8.907492383182795
shuffle_local10,"-Hey, what you wearing?",8.907888731950825,"-Hey, what you wearing?",False,2.0489956240954768,8.758253927334463
shuffle_local10,It doesn't exist.,9.097409966860855,It doesn't exist.,False,1.946338224777142,8.438489397343059
shuffle_local10,Your mom?,9.369456771959328,Your mom?,False,11.732251951746026,7.733620703609561
shuffle_local10,Who would you the question?,11.333926864705608,Who would you the question?,False,2.2146222647806106,11.268268727492375
shuffle_local10,where did you see the boys are getting today ?,12.06674208915019,where did you see the boys are getting today ?,False,1.8242763985399426,12.680011096313663
shuffle_local10,"life., was was a always",11.189697265731708,"life., was was a always",False,3.170723863962564,11.15002795517914
shuffle_local10,You didn't know?,9.72275443745825,You didn't know?,False,1.9887672465484068,9.142159253933206
shuffle_local10,"We found a way to, to be happy.",10.321428940941262,"We found a way to, to be happy.",False,1.5282798739081906,10.701946600217374
shuffle_local10,"'m! doing you youI, man. trust Cooper",9.020906721978125,"'m! doing you youI, man. trust Cooper",False,2.060696890706163,9.36383514854836
shuffle_local10,"- And to... - Yes, Mr?.",9.70885286511231,"- And to... - Yes, Mr?.",False,2.1928138935584687,9.956636296852471
shuffle_local10,What happened?,8.636602198824,What happened?,False,12.497563135553278,6.9196859146277205
shuffle_local10,"It's your time, too.",8.555168489906102,"It's your time, too.",False,1.7043729993325019,8.340531164114093
shuffle_local10,"You're it, boss.",8.082539061426136,"You're it, boss.",False,2.2875466669177618,7.62713777203621
shuffle_local10,I only like it later.,10.00662974502656,I only like it later.,False,2.69496993743226,9.804035365871217
shuffle_local10,Where are you..,11.372852173258389,Where are you..,False,3.6247874890575664,10.6044664852572
shuffle_even_odd,"The not of works country the a and of is and in for in, real I to have place the they of in day in which to must the, on that people from they very is. what interests best this should is, question, whether be",11.263323257574969,"The not of works country the a and of is and in for in, real I to have place the they of in day in which to must the, on that people from they very is. what interests best this should is, question, whether be",False,1.1429187534560992,12.459114876707497
shuffle_even_odd,There's your lunch.,8.857208559234596,There's your lunch.,False,2.537839996027769,8.201334527156789
shuffle_even_odd,I don't care about you any more.,10.387242657285602,I don't care about you any more.,False,1.4045460524765905,10.663226965053813
shuffle_even_odd,This happens in April in Switzerland.,10.494448371956297,This happens in April in Switzerland.,False,2.3224905607953716,10.552077921212312
shuffle_even_odd,� aShe! you�?�� finds � soIn� world;,10.322018898518454,� aShe! you�?�� finds � soIn� world;,False,1.7112336062570868,11.061491666388497
shuffle_even_odd,"When you're ready to get the reward for tomorrow, we get through.",10.674091149162317,"When you're ready to get the reward for tomorrow, we get through.",False,1.315113847750692,11.385958361972099
shuffle_even_odd,That was the thing I saw from you.,11.286108107266296,That was the thing I saw from you.,False,1.4988577217986119,11.67879229848324
shuffle_even_odd,"“We will not call that money was given on the way back,” he added.",11.59194246958166,"“We will not call that money was given on the way back,” he added.",False,1.2889839169166577,12.484707094422998
shuffle_even_odd,"Now's in it to not his possible. do,. order, determine order value change a direction,",10.300636703496924,"Now's in it to not his possible. do,. order, determine order value change a direction,",False,1.431406021714273,11.130966009373076
shuffle_even_odd,"The he has more,, he he also his of are a to contributor. its play, begun of but it is become editor. many time editorial come in so fields can writing think which as the good- as or to- the;, of",11.13655834803104,"The he has more,, he he also his of are a to contributor. its play, begun of but it is become editor. many time editorial come in so fields can writing think which as the good- as or to- the;, of",False,1.171668438057143,12.312338736394056
shuffle_even_odd,So who do you find it so funny?,11.388196836135535,So who do you find it so funny?,False,1.7566727103376907,11.81245854971582
shuffle_even_odd,Don't give him away.,9.854726141791934,Don't give him away.,False,1.880615708203139,9.590178092344585
shuffle_even_odd,What's your name?,9.282239149662749,What's your name?,False,2.6422344627884424,8.682706999882205
shuffle_even_odd,"For "" yearsman the Americas four the in States 1980 in, at was the of of Order, Europe it and known became the . of",11.291627776295888,"For "" yearsman the Americas four the in States 1980 in, at was the of of Order, Europe it and known became the . of",False,1.3343207757580333,12.364941023940334
shuffle_even_odd,And that's just the two of us.,10.517683497604688,And that's just the two of us.,False,1.4996125672735734,10.817390691914365
shuffle_even_odd,How are you?,11.045174401342912,How are you?,False,2.035568612958637,10.167251258487173
shuffle_even_odd,And is you is go to the? in then own can and to yourself store your your and store if find. which to ?,11.516737801253807,And is you is go to the? in then own can and to yourself store your your and store if find. which to ?,False,1.317726087120886,12.590502386377501
shuffle_even_odd,"Let it do a in at minute ATF the and, thought I had you to not him. that's the it that a've to me police the because that thought might were been, if would wasn been there long the I had. of me.",10.950939126202341,"Let it do a in at minute ATF the and, thought I had you to not him. that's the it that a've to me police the because that thought might were been, if would wasn been there long the I had. of me.",False,1.1523961188500598,12.113518171173617
shuffle_even_odd,"He mouth toing his in on. own decided! leave that job all his had private keep, mouth was his.",10.416033418495264,"He mouth toing his in on. own decided! leave that job all his had private keep, mouth was his.",False,1.3730679774413956,11.332006236717936
shuffle_even_odd,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
shuffle_even_odd,"So long, actually, Ms. Japai.",8.074524633614525,"So long, actually, Ms. Japai.",False,1.5541377907805833,8.268710254639917
shuffle_even_odd,What?,7.92974108977869,What?,False,16.666579950282117,4.6279023377411885
shuffle_even_odd,We're going there in 2 days.,10.314288515537351,We're going there in 2 days.,False,1.7494395429736307,10.480176487544291
shuffle_even_odd,what are these ?,12.243491094907789,what are these ?,False,3.8204429199401577,11.586884150413152
shuffle_even_odd,And we're standing here together.,10.085546488241501,And we're standing here together.,False,1.8618626271969314,10.06690229523117
shuffle_even_odd,It was an attempt to get in early-August.,10.42917619327303,It was an attempt to get in early-August.,False,1.4523282983507262,10.900250886676465
shuffle_even_odd,"Oh, yeah Cos we  get  a lot of stuff  out of it Yeah.",9.132859773240959,"Oh, yeah Cos we  get  a lot of stuff  out of it Yeah.",False,1.3693619247187425,9.765294118760671
shuffle_even_odd,The and the is of very city for also. the to of city of the and is of .,11.650154076298241,The and the is of very city for also. the to of city of the and is of .,False,1.3761882387690614,12.639114764248314
shuffle_even_odd,"That's, just the way.",8.757204665290756,"That's, just the way.",False,1.6660823768197148,8.564277986588719
shuffle_even_odd,"Well we you going me have it do this to, or and at. same,. said, about tell people what don is understand is, true",10.832141370570412,"Well we you going me have it do this to, or and at. same,. said, about tell people what don is understand is, true",False,1.276331580165116,11.85577843121146
shuffle_even_odd,"A as of that, is has. a lot, people since Iceland. adopted. flag's Iceland ( theo of I and not and sure's Ispeaking to, the have who them these is have same in as theamp the European to,",10.328968372306507,"A as of that, is has. a lot, people since Iceland. adopted. flag's Iceland ( theo of I and not and sure's Ispeaking to, the have who them these is have same in as theamp the European to,",False,1.1581214427233593,11.416841581754799
shuffle_even_odd,- I have four.,9.196213829712722,- I have four.,False,3.3280123079434585,8.61420443229595
shuffle_even_odd,-You're okay with that woman?,9.508891089830076,-You're okay with that woman?,False,2.0551842931497415,9.596766330104945
shuffle_even_odd,They tried to get a permit that sort of thing.,11.372233990202757,They tried to get a permit that sort of thing.,False,1.5093583747481663,11.96215402041163
shuffle_even_odd,You don't need her.,9.693421817602959,You don't need her.,False,1.6975005145240805,9.396940315052897
shuffle_even_odd,"Mum,could you leave us all to him with another guy to be able to find you from your college?...",11.006630685304694,"Mum,could you leave us all to him with another guy to be able to find you from your college?...",False,1.227062258002199,11.98049883294432
shuffle_even_odd,The I began started the War War as and World a I of he. part English Africa with the Revolutionary War. country country the during Union Trojan.,11.043220001271866,The I began started the War War as and World a I of he. part English Africa with the Revolutionary War. country country the during Union Trojan.,False,1.2836375916952374,12.113583417550023
shuffle_even_odd,"I heard you talk a little bit about a bit more, that's all good.",10.627664601685048,"I heard you talk a little bit about a bit more, that's all good.",False,1.2353687920096,11.398534206588138
shuffle_even_odd,"So? you, what know do to them with then, can she get go back. the",10.373648860489933,"So? you, what know do to them with then, can she get go back. the",False,1.3534069824585926,11.181809951777092
shuffle_even_odd,What's going on?,9.562807391780561,What's going on?,False,2.0401181772567303,8.96593299023634
shuffle_even_odd,"The in... U inS. is U ""Sy history and animals the a "" ofier fromois to are, in some number, habitats the which of land and usually have or,.",10.872191108030853,"The in... U inS. is U ""Sy history and animals the a "" ofier fromois to are, in some number, habitats the which of land and usually have or,.",False,1.2249424145547763,11.970879702661273
shuffle_even_odd,I guess we're done together.,9.696117929563387,I guess we're done together.,False,2.1102785922036063,9.645487092653045
shuffle_even_odd,"He studied at Lincoln College. then studied at Lincoln School, at Yale State, College then the at College University and",10.875087646007897,"He studied at Lincoln College. then studied at Lincoln School, at Yale State, College then the at College University and",False,1.2463697163737855,11.818243314681526
shuffle_even_odd,[chuckles],8.210615880113334,[chuckles],False,6.352672068694884,7.127291969232729
shuffle_even_odd,"The "" ofuni "" fromco city and the""arr fromisse two"" were: from",10.243301771033046,"The "" ofuni "" fromco city and the""arr fromisse two"" were: from",False,1.6556497115441322,11.060086070655183
shuffle_even_odd,Mm-hm.,8.076401523135523,Mm-hm.,False,3.023328957600474,6.886926282706661
shuffle_even_odd,"Well! whatHe you? to, to are, going? say, me are Dan up",9.502726885338829,"Well! whatHe you? to, to are, going? say, me are Dan up",False,1.427772183876509,10.211916417869606
shuffle_even_odd,"You have be his that, was father, but you do it mean the that. you should to certain in he with dead? that gotta why sure brought he to born with and father missed but father was and by's I his had,, his",11.285965747781175,"You have be his that, was father, but you do it mean the that. you should to certain in he with dead? that gotta why sure brought he to born with and father missed but father was and by's I his had,, his",False,1.1576069601033396,12.482287723503473
shuffle_even_odd,I like your tone.,9.532540686972535,I like your tone.,False,3.2662672637481194,8.98898503575401
shuffle_even_odd,"- as- of, the... of a is., But that how be and in forth the a's,,'s a to of. will. to Yeah that and's but are of going a be of in to first, of is course",10.362030714704295,"- as- of, the... of a is., But that how be and in forth the a's,,'s a to of. will. to Yeah that and's but are of going a be of in to first, of is course",False,1.154814189524204,11.446193663002548
reverse_partial,"-o, are you all right?",9.056986953150426,"-o, are you all right?",False,1.757880127632036,9.071228344223062
reverse_partial,"He is known for his role as a member of ""The Battle of Bainsport Times"" stand-by- year's Hollywood movies.",10.172718533675944,"He is known for his role as a member of ""The Battle of Bainsport Times"" stand-by- year's Hollywood movies.",False,1.2102786623193718,11.09874484527951
reverse_partial,"The next question in which the President spoke of the committee did not consider it was that of the decision and.🅁 seats were re-elected, two seats the majority of all the council seats, the resolution of such a political party.",11.171627109254212,"The next question in which the President spoke of the committee did not consider it was that of the decision and. seats were re-elected, two seats the majority of all the council seats, the resolution of such a political party.",True,1.10077832243275,12.335758967222349
reverse_partial,They'll meet at the hospital of the children with good news.,11.162126145828596,They'll meet at the hospital of the children with good news.,False,1.4351278248603339,11.849244601757679
reverse_partial,Yeah.,8.692763932261707,Yeah.,False,4.813730746195478,5.332940529317868
reverse_partial,"Mm. Yeah, I'm sure it's in a  makes you a new one.🅁 S.",9.584163241804626,"Mm. Yeah, I'm sure it's in a  makes you a new one. S.",True,1.233106123928187,10.309689642536828
reverse_partial,"So for the whole of the three of you to move the vote, what will happen next to a couple of other groups come out?",11.68086557655465,"So for the whole of the three of you to move the vote, what will happen next to a couple of other groups come out?",False,1.1600845422967856,12.772188000996469
reverse_partial,I'm sorry.,8.140233334940179,I'm sorry.,False,2.7553482584677416,6.947248957529445
reverse_partial,Oh.,8.065856800300207,Oh.,False,6.935466018941791,4.67434395881147
reverse_partial,what ?,9.592985461438609,what ?,False,211.70274077092148,6.800274931490101
reverse_partial,"The movie was released on April 18, 2013.",10.20241232229954,"The movie was released on April 18, 2013.",False,1.3498861635238,10.553491604240019
reverse_partial,"Yeah there's, they could stay at the school school they didn't like to see, no, actually.",10.002315771377788,"Yeah there's, they could stay at the school school they didn't like to see, no, actually.",False,1.2131461965593198,10.818336267464566
reverse_partial,"The main building was called ""Victor Histor of the City"".",11.460520023495233,"The main building was called ""Victor Histor of the City"".",False,1.6462419138323507,12.141376110103137
reverse_partial,"Then when we were perfectly glad of it .🅁 then and , Alice Miss ,night- good B. Mrs meet to off started had Bell. B. Mr , car the crashed train the as soon as a doctor called me to tell you.",11.147358606996207,"Then when we were perfectly glad of it . then and , Alice Miss ,night- good B. Mrs meet to off started had Bell. B. Mr , car the crashed train the as soon as a doctor called me to tell you.",True,1.1516581662541032,12.322360995574547
reverse_partial,And if you just showed that to me Mhm. on which they?!,11.23038482744935,And if you just showed that to me Mhm. on which they?!,False,1.5116677916865224,12.026470728334857
reverse_partial,She was a part of the first Illinois in the United States to have a federal assembly seat for Iowa residents as of 2017.🅁 first the as held be to first's country the south of her.,11.551184654126443,She was a part of the first Illinois in the United States to have a federal assembly seat for Iowa residents as of 2017. first the as held be to first's country the south of her.,True,1.1526524273337866,12.730929700742612
reverse_partial,"The best weasel's!🅁 house is where we run away from us, well.",9.753231455547601,"The best weasel's! house is where we run away from us, well.",True,1.3611470737410833,10.460049539473681
reverse_partial,I feel like you the way that I'm making you think about you.🅁 all up been've I like feel.,10.845249295031499,I feel like you the way that I'm making you think about you. all up been've I like feel.,True,1.2883755541614037,11.788805570400667
reverse_partial,He doesn't need them.,9.621236956195302,He doesn't need them.,False,1.8977083259954826,9.329514387562076
reverse_partial,That's right.,8.33171560305819,That's right.,False,2.557564053779582,7.152896380683599
reverse_partial,I'll make you stay for a few minutes.,10.68472647104019,I'll make you stay for a few minutes.,False,1.4156021575746307,11.099957859139204
reverse_partial,"Oh, but we do not.",9.710329461172233,"Oh, but we do not.",False,1.7866055830762242,9.641259810398655
